date,RaceData01_time,area,race_no,umaban,horse_name,y_pred_value,y_pred_rank,odds_2,y_pred_value_race_rank,race_id
2022-11-13,13:25発走,阪神,7,2,キャリアリズム,41.71586821613189,9.0,18.0,6.0,202209050407
2022-11-13,13:25発走,阪神,7,5,メイショウシロガネ,41.383155767234,10.0,30.9,6.0,202209050407
2022-11-13,13:25発走,阪神,7,11,シルバーエース,40.59468190921696,11.0,13.2,6.0,202209050407
2022-11-13,13:55発走,阪神,8,5,ブラックシールド,65.32601035802846,1.0,3.5,3.0,202209050408
2022-11-13,13:55発走,阪神,8,2,ミクソロジー,61.68142124717414,2.0,4.4,3.0,202209050408
2022-11-13,13:55発走,阪神,8,3,ダークエクリプス,59.46160810129899,3.0,12.1,3.0,202209050408
2022-11-13,13:55発走,阪神,8,8,リンフレスカンテ,58.64334629366874,4.0,25.3,3.0,202209050408
2022-11-13,13:55発走,阪神,8,1,カフジアスール,55.45896314048172,5.0,9.7,3.0,202209050408
2022-11-13,13:55発走,阪神,8,9,ダディーズトリップ,53.90638996148152,6.0,23.4,3.0,202209050408
2022-11-13,13:55発走,阪神,8,4,ヘネラルカレーラ,51.2530396188048,7.0,7.2,3.0,202209050408
2022-11-13,13:55発走,阪神,8,14,ダノンターキッシュ,47.581161909731144,8.0,25.1,3.0,202209050408
2022-11-13,13:55発走,阪神,8,7,ロワンディシー,46.508776279684724,9.0,9.7,3.0,202209050408
2022-11-13,13:55発走,阪神,8,11,ハギノエスペラント,46.17660284000623,10.0,14.0,3.0,202209050408
2022-11-13,13:55発走,阪神,8,12,ピノクル,45.654510948399306,11.0,14.2,3.0,202209050408
2022-11-13,13:55発走,阪神,8,13,エールブラーヴ,38.814439537225,12.0,28.1,3.0,202209050408
2022-11-13,13:55発走,阪神,8,10,サンデーミラージュ,35.1421930215187,13.0,75.6,3.0,202209050408
2022-11-13,13:55発走,阪神,8,6,オンワードセルフ,34.391536742497436,14.0,201.1,3.0,202209050408
2022-11-13,15:00発走,阪神,10,3,ボイラーハウス,57.89971878628891,1.0,11.3,8.0,202209050410
2022-11-13,15:00発走,阪神,10,6,ミスズグランドオー,57.268645495840886,2.0,9.8,8.0,202209050410
2022-11-13,15:00発走,阪神,10,4,シゲルホサヤク,55.896923736472544,3.0,23.9,8.0,202209050410
2022-11-13,15:00発走,阪神,10,5,ヒロシゲゴールド,54.85162866474471,4.0,15.2,8.0,202209050410
2022-11-13,15:00発走,阪神,10,16,ジェネティクス,53.952879264235335,5.0,6.0,8.0,202209050410
2022-11-13,15:00発走,阪神,10,13,クインズメリッサ,53.18357811279938,6.0,15.2,8.0,202209050410
2022-11-13,15:00発走,阪神,10,11,ファイアランス,52.0881407666852,7.0,7.2,8.0,202209050410
2022-11-13,15:00発走,阪神,10,7,メイショウミライ,51.19027468582439,8.0,57.3,8.0,202209050410
2022-11-13,15:00発走,阪神,10,12,オメガレインボー,49.41988276978631,9.0,6.1,8.0,202209050410
2022-11-13,15:00発走,阪神,10,8,エアアルマス,49.201088142660495,10.0,21.4,8.0,202209050410
2022-11-13,15:00発走,阪神,10,2,ジャスティン,48.1527161427182,11.0,4.9,8.0,202209050410
2022-11-13,15:00発走,阪神,10,14,ニシノライトニング,46.47571047040488,12.0,26.6,8.0,202209050410
2022-11-13,15:00発走,阪神,10,10,イメル,45.70430754555282,13.0,104.4,8.0,202209050410
2022-11-13,15:00発走,阪神,10,9,ゼンノアンジュ,45.2035758893679,14.0,20.2,8.0,202209050410
2022-11-13,15:00発走,阪神,10,15,メイショウギガース,43.120541147104746,15.0,28.9,8.0,202209050410
2022-11-13,15:00発走,阪神,10,1,サイモンハロルド,36.390388379514214,16.0,41.3,8.0,202209050410
2022-11-13,16:20発走,阪神,12,5,モズリッキー,68.76636789041063,1.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,9,ヴアーサ,62.58481382161963,2.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,1,プライムライン,57.23179704773386,3.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,7,ドゥーベ,51.970690671545924,4.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,10,テーオードレフォン,51.85905358096616,5.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,4,キタノエクスプレス,51.53179926992081,6.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,8,サヴァイヴ,49.462525247125804,7.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,11,メタモルフォーゼ,47.62730436121868,8.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,3,ペガサスターボ,46.36307311243043,9.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,2,ユイノチャッキー,46.082634009014896,10.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,13,ケルンコンサート,44.01477633856014,11.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,12,ドゥリトル,37.751056984261766,12.0,999.0,1.0,202209050412
2022-11-13,16:20発走,阪神,12,6,テリーヌ,34.754107665193786,13.0,999.0,1.0,202209050412
