date,area,race_no,umaban,horse_name,y_pred_value,y_pred_rank,odds_2,race_id
2022-11-10,川崎,2,6,ブレイブシャイン,44.42340917660496,7.0,,202245111002
2022-11-10,川崎,2,7,オドロキツヨシ,44.28319832972214,8.0,,202245111002
2022-11-10,川崎,2,3,アルスヴィズ,43.70712307573721,9.0,,202245111002
2022-11-10,川崎,3,10,チャチャマル,72.04714034148978,1.0,,202245111003
2022-11-10,川崎,3,8,テステッソ,64.3102555185824,2.0,,202245111003
2022-11-10,川崎,3,11,ミルクメイド,51.36492368270231,3.0,,202245111003
2022-11-10,川崎,3,12,バッカ,51.36492368270231,4.0,,202245111003
2022-11-10,川崎,3,7,マガーリ,46.92762655840612,5.0,,202245111003
2022-11-10,川崎,3,5,ホワイトマルタン,46.85226785111976,6.0,,202245111003
2022-11-10,川崎,3,6,エンロサディラ,46.85226785111976,7.0,,202245111003
2022-11-10,川崎,3,3,フェイクプログラム,46.75739947054173,8.0,,202245111003
2022-11-10,川崎,3,4,マリトッツォ,46.468441431956364,9.0,,202245111003
2022-11-10,川崎,3,2,プティアンジュ,45.150701683598555,10.0,,202245111003
2022-11-10,川崎,3,9,ビップレジアス,44.984654387414366,11.0,,202245111003
2022-11-10,川崎,3,1,コルテオ,36.919397540368784,12.0,,202245111003
2022-11-10,川崎,4,7,フリフリ,72.74720465642616,1.0,,202245111004
2022-11-10,川崎,4,2,ガリンシャ,59.16318060396306,2.0,,202245111004
2022-11-10,川崎,4,5,エレウテリア,56.783981676118614,3.0,,202245111004
2022-11-10,川崎,4,8,ウルトラヨウコ,55.354780425707474,4.0,,202245111004
2022-11-10,川崎,4,9,アイノシルヴィア,52.65097503955046,5.0,,202245111004
2022-11-10,川崎,4,4,サンエイフォレスト,48.19318208810851,6.0,,202245111004
2022-11-10,川崎,4,3,チョンリマ,44.599043718565056,7.0,,202245111004
2022-11-10,川崎,4,6,シントートラノスケ,43.79954876499587,8.0,,202245111004
2022-11-10,川崎,4,1,シンキングカーヴ,42.901441592876616,9.0,,202245111004
2022-11-10,川崎,4,12,ユウユウグリュック,42.5426275467373,10.0,,202245111004
2022-11-10,川崎,4,11,サマーローヤル,42.385496659365955,11.0,,202245111004
2022-11-10,川崎,4,10,ディアサンダー,38.878537227585014,12.0,,202245111004
2022-11-10,川崎,5,7,ロワルゼル,65.83276571386973,1.0,,202245111005
2022-11-10,川崎,5,4,ビクトリーワルツ,64.47103770145682,2.0,,202245111005
2022-11-10,川崎,5,11,グラスアラバニーユ,58.087524993476336,3.0,,202245111005
2022-11-10,川崎,5,12,エイシンヴィクター,52.59516849658314,4.0,,202245111005
2022-11-10,川崎,5,8,アンビションバイオ,48.95320085883364,5.0,,202245111005
2022-11-10,川崎,5,3,ビギニングドリーム,48.55157823887376,6.0,,202245111005
2022-11-10,川崎,5,9,トゥンバドーラ,47.95500293468436,7.0,,202245111005
2022-11-10,川崎,5,2,シルヴァーイーグル,47.469135688046066,8.0,,202245111005
2022-11-10,川崎,5,5,レマンコ,43.27210088076449,9.0,,202245111005
2022-11-10,川崎,5,10,プレストヴィーナス,42.097573230192,10.0,,202245111005
2022-11-10,川崎,5,6,カモンベイビー,41.781085048193454,11.0,,202245111005
2022-11-10,川崎,5,1,イシノビバーチェ,38.93382621502644,12.0,,202245111005
2022-11-10,川崎,6,5,ボンジュールイエル,68.86676583110327,1.0,,202245111006
2022-11-10,川崎,6,2,ラブシックボッサ,67.14658807961716,2.0,,202245111006
2022-11-10,川崎,6,10,シンライドリーム,60.16434834196994,3.0,,202245111006
2022-11-10,川崎,6,7,ツクバマリア,52.47584692563979,4.0,,202245111006
2022-11-10,川崎,6,1,ユウユウクラージュ,51.129970264454585,5.0,,202245111006
2022-11-10,川崎,6,12,リュウノイノリ,50.91840809767291,6.0,,202245111006
2022-11-10,川崎,6,8,ニューディヴァイド,50.828512023239135,7.0,,202245111006
2022-11-10,川崎,6,13,ロードユリシス,47.652311700273614,8.0,,202245111006
2022-11-10,川崎,6,14,クラウンデフィート,47.28897800817697,9.0,,202245111006
2022-11-10,川崎,6,4,ミスターホウジュ,43.65780499264122,10.0,,202245111006
2022-11-10,川崎,6,3,ワールドウィスラー,41.90803766136061,11.0,,202245111006
2022-11-10,川崎,6,9,ブルーティアーズ,41.336761573419466,12.0,,202245111006
2022-11-10,川崎,6,6,セイウンミレイア,39.75297425235474,13.0,,202245111006
2022-11-10,川崎,6,11,デイドリーミン,36.87269224807653,14.0,,202245111006
2022-11-10,川崎,7,3,ビームービー,56.78529689633943,1.0,,202245111007
2022-11-10,川崎,7,6,イグドラシル,56.71370309027991,2.0,,202245111007
2022-11-10,川崎,7,7,ビギナーズラック,56.66503022070147,3.0,,202245111007
2022-11-10,川崎,7,2,シントーキング,56.470359730047846,4.0,,202245111007
2022-11-10,川崎,7,1,アルファフレイム,56.419268034358396,5.0,,202245111007
2022-11-10,川崎,7,9,テイクザワールド,54.769818086901175,6.0,,202245111007
2022-11-10,川崎,7,10,アークリオーソ,54.769818086901175,7.0,,202245111007
2022-11-10,川崎,7,11,キャッスルロック,53.20662054539358,8.0,,202245111007
2022-11-10,川崎,7,12,レトログラード,53.20662054539358,9.0,,202245111007
2022-11-10,川崎,7,5,ピノタージュ,33.81762988153781,10.0,,202245111007
2022-11-10,川崎,7,8,カラドゥラ,33.76895701195937,11.0,,202245111007
2022-11-10,川崎,7,4,ヴィアグローリアス,33.406877870188254,12.0,,202245111007
2022-11-10,川崎,8,1,サキガケバイオ,64.99106267908454,1.0,,202245111008
2022-11-10,川崎,8,5,エスプリピート,61.6120269681478,2.0,,202245111008
2022-11-10,川崎,8,2,ゴープラチナム,57.3289727321948,3.0,,202245111008
2022-11-10,川崎,8,9,イーベンホルツ,53.80351462192553,4.0,,202245111008
2022-11-10,川崎,8,10,ムーンダイアローグ,53.19167160118208,5.0,,202245111008
2022-11-10,川崎,8,4,タイニーパワー,52.161140908106695,6.0,,202245111008
2022-11-10,川崎,8,6,サツキスカイ,49.59611088785127,7.0,,202245111008
2022-11-10,川崎,8,3,ゴールデンプラチナ,47.40670216257449,8.0,,202245111008
2022-11-10,川崎,8,11,ニーヨル,43.199597001313286,9.0,,202245111008
2022-11-10,川崎,8,7,ヒメゴゼン,43.13611410207088,10.0,,202245111008
2022-11-10,川崎,8,8,キョウエイメジャー,41.30609094732281,11.0,,202245111008
2022-11-10,川崎,8,12,アンタノムスメ,32.26699538822555,12.0,,202245111008
2022-11-10,川崎,9,9,シークザトゥルース,75.5124849576082,1.0,,202245111009
2022-11-10,川崎,9,4,タイセイシャイニー,56.55034157644041,2.0,,202245111009
2022-11-10,川崎,9,3,ココット,54.55077244485007,3.0,,202245111009
2022-11-10,川崎,9,6,サーストンバーラム,52.22546862335343,4.0,,202245111009
2022-11-10,川崎,9,10,トリプルフォー,50.731195867556096,5.0,,202245111009
2022-11-10,川崎,9,11,シンジダイ,46.81238700939747,6.0,,202245111009
2022-11-10,川崎,9,5,ケイアイテディ,46.330995361723055,7.0,,202245111009
2022-11-10,川崎,9,12,スマイルチャージ,45.927999707290276,8.0,,202245111009
2022-11-10,川崎,9,2,ヒートアップハート,45.25685671108759,9.0,,202245111009
2022-11-10,川崎,9,8,ピンクプラム,44.620413408513116,10.0,,202245111009
2022-11-10,川崎,9,7,ダダダン,44.602653787367075,11.0,,202245111009
2022-11-10,川崎,9,1,バルコラベーロ,36.87843054481291,12.0,,202245111009
2022-11-10,川崎,10,1,ワイプアウト,69.4497951781737,1.0,,202245111010
2022-11-10,川崎,10,14,コスモスターリング,66.07350242253403,2.0,,202245111010
2022-11-10,川崎,10,3,ナリノバロン,55.86784492336967,3.0,,202245111010
2022-11-10,川崎,10,10,キングバーグ,55.23283933510143,4.0,,202245111010
2022-11-10,川崎,10,13,カーロデスティーノ,52.93329222561131,5.0,,202245111010
2022-11-10,川崎,10,7,イライジャ,49.93368204508379,6.0,,202245111010
2022-11-10,川崎,10,9,ロッソアモーレ,48.29323635828863,7.0,,202245111010
2022-11-10,川崎,10,12,アーリーレッグ,48.07145471821519,8.0,,202245111010
2022-11-10,川崎,10,4,プライムデイ,45.596862394089825,9.0,,202245111010
2022-11-10,川崎,10,11,エレガンテヴァイゼ,45.040231145459316,10.0,,202245111010
2022-11-10,川崎,10,5,ヤマイチリリー,43.83947715566569,11.0,,202245111010
2022-11-10,川崎,10,8,カルテベイビー,43.83858858145017,12.0,,202245111010
2022-11-10,川崎,10,6,マルルットゥ,41.223499996928325,13.0,,202245111010
2022-11-10,川崎,10,2,アトムズスピアー,34.605693520029476,14.0,,202245111010
2022-11-10,川崎,11,1,キタノオクトパス,67.30985767741501,1.0,,202245111011
2022-11-10,川崎,11,2,ギャルダル,63.05166143915707,2.0,,202245111011
2022-11-10,川崎,11,14,ジョエル,59.64341539413204,3.0,,202245111011
2022-11-10,川崎,11,3,ブラヴール,54.587373958924886,4.0,,202245111011
2022-11-10,川崎,11,8,ベンテンコゾウ,52.9505411534753,5.0,,202245111011
2022-11-10,川崎,11,5,リネンファッション,52.29761884512183,6.0,,202245111011
2022-11-10,川崎,11,7,ジョーストリクトリ,49.771517120281885,7.0,,202245111011
2022-11-10,川崎,11,6,マイネルナイペス,49.00076488773322,8.0,,202245111011
2022-11-10,川崎,11,11,アギト,47.472430461947866,9.0,,202245111011
2022-11-10,川崎,11,13,チェスナットコート,41.93885138940446,10.0,,202245111011
2022-11-10,川崎,11,9,フォルベルール,41.81331756126235,11.0,,202245111011
2022-11-10,川崎,11,10,ニヨドスマイル,41.43778580083892,12.0,,202245111011
2022-11-10,川崎,11,4,ジョーダンキング,40.62876162572654,13.0,,202245111011
2022-11-10,川崎,11,12,トランセンデンス,38.09610268457937,14.0,,202245111011
2022-11-10,川崎,12,9,デュークアックス,71.44197702750371,1.0,,202245111012
2022-11-10,川崎,12,1,ミドナイトコール,58.814343842086274,2.0,,202245111012
2022-11-10,川崎,12,8,キーラーヴォッヘ,56.585939822487404,3.0,,202245111012
2022-11-10,川崎,12,7,ゼンコウテイ,53.94745562004904,4.0,,202245111012
2022-11-10,川崎,12,6,ヒズライフ,53.58276716520283,5.0,,202245111012
2022-11-10,川崎,12,2,コウシ,51.29755644681474,6.0,,202245111012
2022-11-10,川崎,12,3,クーバ,49.549390728874776,7.0,,202245111012
2022-11-10,川崎,12,5,シェナホープ,49.092566397972575,8.0,,202245111012
2022-11-10,川崎,12,14,ガクチカキッズ,48.21240063331531,9.0,,202245111012
2022-11-10,川崎,12,13,メイショウソウゴン,46.36721261659377,10.0,,202245111012
2022-11-10,川崎,12,11,アウタースペース,45.60841491604829,11.0,,202245111012
2022-11-10,川崎,12,12,ブレイブウォリアー,41.49840146078442,12.0,,202245111012
2022-11-10,川崎,12,4,アークエンジェル,38.188626265429264,13.0,,202245111012
2022-11-10,川崎,12,10,ララランド,35.81294705683746,14.0,,202245111012
2022-11-10,名古屋,1,5,アポロパシュート,58.85897836790778,1.0,,202248111001
2022-11-10,名古屋,1,10,グラントフローラ,58.718356684991896,2.0,,202248111001
2022-11-10,名古屋,1,7,ハスノミ,55.413566387506776,3.0,,202248111001
2022-11-10,名古屋,1,6,ヤノニノキセキ,55.391973582518304,4.0,,202248111001
2022-11-10,名古屋,1,3,イーストベンティ,55.005449760583716,5.0,,202248111001
2022-11-10,名古屋,1,2,ヘイトアルーズ,54.34323154458597,6.0,,202248111001
2022-11-10,名古屋,1,1,ブレイブゾロ,54.013510246965545,7.0,,202248111001
2022-11-10,名古屋,1,9,ビックレジーナ,39.001347523174374,8.0,,202248111001
2022-11-10,名古屋,1,8,ミニイ,34.92182432025817,9.0,,202248111001
2022-11-10,名古屋,1,4,ブルーリップル,34.33176158150894,10.0,,202248111001
2022-11-10,名古屋,2,8,サノワン,70.98891025722263,1.0,,202248111002
2022-11-10,名古屋,2,5,シングンジュピター,58.53952443622526,2.0,,202248111002
2022-11-10,名古屋,2,9,グリフレット,52.751249406407254,3.0,,202248111002
2022-11-10,名古屋,2,3,ネオイレブン,51.72106051013144,4.0,,202248111002
2022-11-10,名古屋,2,11,アイディンシスター,51.198090575433135,5.0,,202248111002
2022-11-10,名古屋,2,4,ホーリーウェル,49.46324839732239,6.0,,202248111002
2022-11-10,名古屋,2,12,フェアリープール,47.27838734880084,7.0,,202248111002
2022-11-10,名古屋,2,6,ゴールドオーロラ,46.631361986482545,8.0,,202248111002
2022-11-10,名古屋,2,7,モズアンジェラ,46.59334169093269,9.0,,202248111002
2022-11-10,名古屋,2,1,イーカップヒメ,45.62835659862399,10.0,,202248111002
2022-11-10,名古屋,2,10,ハウダニット,41.29604839409069,11.0,,202248111002
2022-11-10,名古屋,2,2,クインザクイン,37.9104203983274,12.0,,202248111002
2022-11-10,名古屋,3,7,ルミナスブルー,71.87203473087806,1.0,,202248111003
2022-11-10,名古屋,3,12,マルターズデイ,63.28053971305012,2.0,,202248111003
2022-11-10,名古屋,3,9,ビブラマリエ,52.85227544621588,3.0,,202248111003
2022-11-10,名古屋,3,8,バリューテーラー,52.14054746202633,4.0,,202248111003
2022-11-10,名古屋,3,6,クラッキ,49.26094573117963,5.0,,202248111003
2022-11-10,名古屋,3,2,デルマタスケ,48.84467936920286,6.0,,202248111003
2022-11-10,名古屋,3,3,エイシンアーク,47.25699592093889,7.0,,202248111003
2022-11-10,名古屋,3,4,ワイズセレクション,46.69260936921097,8.0,,202248111003
2022-11-10,名古屋,3,10,リカバリーショット,45.62537235919662,9.0,,202248111003
2022-11-10,名古屋,3,1,サンコルテス,44.198292472834055,10.0,,202248111003
2022-11-10,名古屋,3,11,ハンデンアミーラ,42.17354044113375,11.0,,202248111003
2022-11-10,名古屋,3,5,カフジアマリージャ,35.802166984133244,12.0,,202248111003
2022-11-10,名古屋,4,5,ベンテイガ,66.96685182922849,1.0,,202248111004
2022-11-10,名古屋,4,8,シュガービート,66.58503192534977,2.0,,202248111004
2022-11-10,名古屋,4,4,キタノステート,56.11318200069361,3.0,,202248111004
2022-11-10,名古屋,4,1,マディソンテソーロ,53.39994419123822,4.0,,202248111004
2022-11-10,名古屋,4,11,ローザキアーロ,52.26488534925382,5.0,,202248111004
2022-11-10,名古屋,4,10,ノブクンブラック,51.32379642239303,6.0,,202248111004
2022-11-10,名古屋,4,3,チムニースイーパー,44.03936954642624,7.0,,202248111004
2022-11-10,名古屋,4,2,エイシンイオ,43.1503666958034,8.0,,202248111004
2022-11-10,名古屋,4,12,チーママ,43.02452615564752,9.0,,202248111004
2022-11-10,名古屋,4,6,フークエラドゥーラ,42.72873433836561,10.0,,202248111004
2022-11-10,名古屋,4,9,ロードクリーガー,40.40567286140332,11.0,,202248111004
2022-11-10,名古屋,4,7,リコートルーパー,39.9976386841973,12.0,,202248111004
2022-11-10,名古屋,5,5,サマーサンシャイン,66.13640363714308,1.0,,202248111005
2022-11-10,名古屋,5,8,ヒロシゲダンディ,64.23738162719485,2.0,,202248111005
2022-11-10,名古屋,5,9,バーニングサン,60.559081070261826,3.0,,202248111005
2022-11-10,名古屋,5,1,ドリームウォリアー,51.729456092107355,4.0,,202248111005
2022-11-10,名古屋,5,11,ストリッパーズ,51.06411513808978,5.0,,202248111005
2022-11-10,名古屋,5,12,ミーナ,49.66690004136914,6.0,,202248111005
2022-11-10,名古屋,5,7,デュエットカラー,49.393404964748484,7.0,,202248111005
2022-11-10,名古屋,5,2,ドリームアイ,45.95080046677423,8.0,,202248111005
2022-11-10,名古屋,5,3,タレンティドワン,42.99971539336755,9.0,,202248111005
2022-11-10,名古屋,5,4,リゼイエロー,42.549026019580836,10.0,,202248111005
2022-11-10,名古屋,5,6,タッシールフィーナ,38.64250811385823,11.0,,202248111005
2022-11-10,名古屋,5,10,チンクエテッレ,37.07120743550487,12.0,,202248111005
2022-11-10,名古屋,6,11,シャイニーメモリー,67.71028295104759,1.0,,202248111006
2022-11-10,名古屋,6,2,ホウオウツインクル,58.98250425936277,2.0,,202248111006
2022-11-10,名古屋,6,1,タンキエットゥ,58.08987499099503,3.0,,202248111006
2022-11-10,名古屋,6,9,ワイジーチャンプ,56.864010209876284,4.0,,202248111006
2022-11-10,名古屋,6,4,ラエール,56.749155674638544,5.0,,202248111006
2022-11-10,名古屋,6,8,ゼロワンタイガー,52.813235315013756,6.0,,202248111006
2022-11-10,名古屋,6,7,トゥルーオーダー,47.442310490642555,7.0,,202248111006
2022-11-10,名古屋,6,10,ギンチヨヒメ,41.96781812939244,8.0,,202248111006
2022-11-10,名古屋,6,3,ケンアンドランス,41.627434050631194,9.0,,202248111006
2022-11-10,名古屋,6,6,マイネルソノリティ,40.61067539850686,10.0,,202248111006
2022-11-10,名古屋,6,12,ボーランズテソーロ,39.3105807687715,11.0,,202248111006
2022-11-10,名古屋,6,5,トーセンバラライカ,37.83211776112148,12.0,,202248111006
2022-11-10,名古屋,7,11,ローゼオ,67.04372444578064,1.0,,202248111007
2022-11-10,名古屋,7,8,メッチャサス,59.919391872055556,2.0,,202248111007
2022-11-10,名古屋,7,10,シャノンファンキー,58.82896908977122,3.0,,202248111007
2022-11-10,名古屋,7,4,アップメイヒメ,55.63398637716375,4.0,,202248111007
2022-11-10,名古屋,7,12,セゾンデフルール,52.57865404746429,5.0,,202248111007
2022-11-10,名古屋,7,7,セレブ,51.99915926747371,6.0,,202248111007
2022-11-10,名古屋,7,6,キタノフェスタ,48.26313400838575,7.0,,202248111007
2022-11-10,名古屋,7,2,アオイナギサ,44.62289675699287,8.0,,202248111007
2022-11-10,名古屋,7,9,アジュガ,44.32121538593708,9.0,,202248111007
2022-11-10,名古屋,7,5,ショコラドボンボン,40.57971414703891,10.0,,202248111007
2022-11-10,名古屋,7,1,フリーゴーイング,40.164708147780665,11.0,,202248111007
2022-11-10,名古屋,7,3,ジェットセッター,36.044446454155405,12.0,,202248111007
2022-11-10,名古屋,8,1,カリグラフィー,69.86804034116548,1.0,,202248111008
2022-11-10,名古屋,8,12,フルーガル,61.56979030636802,2.0,,202248111008
2022-11-10,名古屋,8,10,エスタンピージャ,55.25211866865379,3.0,,202248111008
2022-11-10,名古屋,8,2,ディアブレリー,54.0676694204935,4.0,,202248111008
2022-11-10,名古屋,8,5,リヤンドキャトル,52.27339950726534,5.0,,202248111008
2022-11-10,名古屋,8,6,ノブナガ,51.909298362279884,6.0,,202248111008
2022-11-10,名古屋,8,7,スエヒロドラ,47.301174925713084,7.0,,202248111008
2022-11-10,名古屋,8,4,ヘヴンプレミア,44.48477975607238,8.0,,202248111008
2022-11-10,名古屋,8,3,シャンデトワール,43.34998838910926,9.0,,202248111008
2022-11-10,名古屋,8,9,サダムオリジン,42.22812490615195,10.0,,202248111008
2022-11-10,名古屋,8,11,タイガーロック,42.04491004682429,11.0,,202248111008
2022-11-10,名古屋,8,8,キタノドンポートロ,35.65070536990301,12.0,,202248111008
2022-11-10,名古屋,9,5,キタノフランクース,71.33497741851522,1.0,,202248111009
2022-11-10,名古屋,9,2,ツルマルクックー,57.280355315980174,2.0,,202248111009
2022-11-10,名古屋,9,12,バジェナート,55.9095084477279,3.0,,202248111009
2022-11-10,名古屋,9,8,ファルコンフィート,54.55828161797295,4.0,,202248111009
2022-11-10,名古屋,9,3,ピュアサンクス,54.421424396060004,5.0,,202248111009
2022-11-10,名古屋,9,4,ピボット,49.74969810686349,6.0,,202248111009
2022-11-10,名古屋,9,1,クインズダイヤ,47.244690436812434,7.0,,202248111009
2022-11-10,名古屋,9,11,メイショウパンゲア,47.20359822148576,8.0,,202248111009
2022-11-10,名古屋,9,6,センティメント,46.10334841037034,9.0,,202248111009
2022-11-10,名古屋,9,7,シグラップエール,42.41935018884529,10.0,,202248111009
2022-11-10,名古屋,9,10,スペシャルライフ,40.07681658516164,11.0,,202248111009
2022-11-10,名古屋,9,9,プレカーリー,33.69795085420534,12.0,,202248111009
2022-11-10,名古屋,10,7,モズロータスランド,68.63497033112864,1.0,,202248111010
2022-11-10,名古屋,10,8,バルドエース,62.448714627525575,2.0,,202248111010
2022-11-10,名古屋,10,10,リュウノエルヴィス,53.18763999139371,3.0,,202248111010
2022-11-10,名古屋,10,5,ヴァーツラフ,52.968473006945686,4.0,,202248111010
2022-11-10,名古屋,10,2,メイショウランブ,51.89898577459485,5.0,,202248111010
2022-11-10,名古屋,10,11,ルッキングフライ,49.225102012331064,6.0,,202248111010
2022-11-10,名古屋,10,3,エスカマリ,46.87048303996009,7.0,,202248111010
2022-11-10,名古屋,10,9,カモミールティー,44.32677685266354,8.0,,202248111010
2022-11-10,名古屋,10,4,ココロノエンジェル,42.048772894911,9.0,,202248111010
2022-11-10,名古屋,10,6,モーニングスマイル,40.02921877386365,10.0,,202248111010
2022-11-10,名古屋,10,1,ギガドルマ,38.360862694683135,11.0,,202248111010
2022-11-10,名古屋,11,11,ウインフェーデ,70.610532628533,1.0,,202248111011
2022-11-10,名古屋,11,10,アレナマエストロ,60.23260114216977,2.0,,202248111011
2022-11-10,名古屋,11,9,サンデンバロン,57.131495314719245,3.0,,202248111011
2022-11-10,名古屋,11,5,ペイシャケイティー,51.15716974055957,4.0,,202248111011
2022-11-10,名古屋,11,2,ディンゴ,49.108973156061424,5.0,,202248111011
2022-11-10,名古屋,11,1,サバンナロード,47.425028186203626,6.0,,202248111011
2022-11-10,名古屋,11,7,ウインハイラント,47.26048175991619,7.0,,202248111011
2022-11-10,名古屋,11,8,グラスピエーナ,43.22340155775862,8.0,,202248111011
2022-11-10,名古屋,11,3,スターインパクト,42.68318851873525,9.0,,202248111011
2022-11-10,名古屋,11,6,ウォーターリベルテ,41.721970373241035,10.0,,202248111011
2022-11-10,名古屋,11,4,ファムファタル,39.44515762210304,11.0,,202248111011
2022-11-10,名古屋,12,3,ティーズダンキー,63.75097199473635,1.0,,202248111012
2022-11-10,名古屋,12,2,ネイリスト,60.65590317247324,2.0,,202248111012
2022-11-10,名古屋,12,1,トーホウアシュラ,56.247583079740124,3.0,,202248111012
2022-11-10,名古屋,12,6,エベレストテソーロ,54.216727941682734,4.0,,202248111012
2022-11-10,名古屋,12,10,キミョウキテレツ,53.79079339149413,5.0,,202248111012
2022-11-10,名古屋,12,11,ヘーメル,53.461489740035795,6.0,,202248111012
2022-11-10,名古屋,12,8,オンワードマリー,51.281624877738125,7.0,,202248111012
2022-11-10,名古屋,12,5,ウプサラ,43.80167671792596,8.0,,202248111012
2022-11-10,名古屋,12,9,パッションクイン,39.29201439147799,9.0,,202248111012
2022-11-10,名古屋,12,4,ネオヴォイス,37.7959261716957,10.0,,202248111012
2022-11-10,名古屋,12,7,セストリエール,35.705288520998984,11.0,,202248111012
2022-11-10,園田,1,10,ロワシャンパーニュ,64.08561303925154,1.0,,202250111001
2022-11-10,園田,1,8,ヒマラヤキャット,58.733894455280016,2.0,,202250111001
2022-11-10,園田,1,2,アヴェイル,56.20029358592791,3.0,,202250111001
2022-11-10,園田,1,7,レーザー,55.07565907176817,4.0,,202250111001
2022-11-10,園田,1,6,アチェンティ,49.95900736154799,5.0,,202250111001
2022-11-10,園田,1,4,ホーリーカバージョ,48.602597712081675,6.0,,202250111001
2022-11-10,園田,1,1,ヤマタケフリーダム,48.42040971513621,7.0,,202250111001
2022-11-10,園田,1,3,キョウワベルナルド,41.148587600277814,8.0,,202250111001
2022-11-10,園田,1,9,ワンダーボルドネス,39.40364694240433,9.0,,202250111001
2022-11-10,園田,1,5,ヤマカツマッハ,38.37029051632389,10.0,,202250111001
2022-11-10,園田,2,5,テンクウワールド,69.13687394128445,1.0,,202250111002
2022-11-10,園田,2,8,サンウイング,56.350642213633066,2.0,,202250111002
2022-11-10,園田,2,6,エイシンジェダイト,55.96273097197134,3.0,,202250111002
2022-11-10,園田,2,4,ゲイジュツガクブ,49.956648622154326,4.0,,202250111002
2022-11-10,園田,2,2,イテマエバファロー,43.91617259571824,5.0,,202250111002
2022-11-10,園田,2,3,カナリアスイート,41.97089236085231,6.0,,202250111002
2022-11-10,園田,2,7,レイナ,41.71240802105264,7.0,,202250111002
2022-11-10,園田,2,1,ガンバルレディー,40.993631273333435,8.0,,202250111002
2022-11-10,園田,3,7,クリオネ,62.018921072379335,1.0,,202250111003
2022-11-10,園田,3,8,エムオードリーム,57.26491355410496,2.0,,202250111003
2022-11-10,園田,3,9,チェリースクワート,57.14875230512108,3.0,,202250111003
2022-11-10,園田,3,6,ワンダーグァルネリ,55.148240094656416,4.0,,202250111003
2022-11-10,園田,3,5,ピンクヒップガール,53.539545990411156,5.0,,202250111003
2022-11-10,園田,3,4,スマートチルダー,48.063418315787324,6.0,,202250111003
2022-11-10,園田,3,3,オオエユニコーン,43.977752627728876,7.0,,202250111003
2022-11-10,園田,3,2,ヒーローエフエー,42.150222754728745,8.0,,202250111003
2022-11-10,園田,3,1,リュウノシデン,30.6882332850824,9.0,,202250111003
2022-11-10,園田,4,1,ヒメノタヅナ,69.39811616796408,1.0,,202250111004
2022-11-10,園田,4,4,アランチャアミーゴ,59.77477803311517,2.0,,202250111004
2022-11-10,園田,4,7,スターインステルス,52.66471677978694,3.0,,202250111004
2022-11-10,園田,4,6,アービルビエント,50.05346801962025,4.0,,202250111004
2022-11-10,園田,4,10,テオリス,48.16560392023844,5.0,,202250111004
2022-11-10,園田,4,8,マヤルーチェ,47.45777268817494,6.0,,202250111004
2022-11-10,園田,4,5,マーティンリボーン,47.402157394643595,7.0,,202250111004
2022-11-10,園田,4,2,トゥワイス,46.975863051970904,8.0,,202250111004
2022-11-10,園田,4,9,ハッピーハナコサン,43.42998562167651,9.0,,202250111004
2022-11-10,園田,4,3,ヴォルテッジョ,34.677538322808644,10.0,,202250111004
2022-11-10,園田,5,8,キンショーワールド,76.77401442447109,1.0,,202250111005
2022-11-10,園田,5,9,グレイテストクルー,52.49370296897703,2.0,,202250111005
2022-11-10,園田,5,10,ペイバスク,52.49370296897703,3.0,,202250111005
2022-11-10,園田,5,5,キャツクレードル,46.428636649354026,4.0,,202250111005
2022-11-10,園田,5,7,セオリーリターン,46.29415831073973,5.0,,202250111005
2022-11-10,園田,5,6,フィールマイヘヴン,46.26106577578102,6.0,,202250111005
2022-11-10,園田,5,4,クールローズサクラ,45.78175744408418,7.0,,202250111005
2022-11-10,園田,5,2,スマイルマーヤ,44.872778660398836,8.0,,202250111005
2022-11-10,園田,5,3,ピットゥーラ,44.651514442306805,9.0,,202250111005
2022-11-10,園田,5,1,リュウワンドリーム,43.9486683549069,10.0,,202250111005
2022-11-10,園田,6,2,リゾルテッツァ,59.55816532217765,1.0,,202250111006
2022-11-10,園田,6,5,レーヴェン,59.410367196580175,2.0,,202250111006
2022-11-10,園田,6,7,ナリタボルテックス,59.33000098286179,3.0,,202250111006
2022-11-10,園田,6,6,ライブリインパクト,59.307380297392584,4.0,,202250111006
2022-11-10,園田,6,1,タマモケンタウルス,58.970848637541266,5.0,,202250111006
2022-11-10,園田,6,9,フィールザコメット,43.569878414923224,6.0,,202250111006
2022-11-10,園田,6,10,マー,43.569878414923224,7.0,,202250111006
2022-11-10,園田,6,8,カールグリン,39.24181063258986,8.0,,202250111006
2022-11-10,園田,6,4,エイシングリッター,38.879997029705144,9.0,,202250111006
2022-11-10,園田,6,3,レディコートアスク,38.161673071307135,10.0,,202250111006
2022-11-10,園田,7,9,グリーンエンジェル,66.69332897238597,1.0,,202250111007
2022-11-10,園田,7,2,グリモワール,64.66443615475481,2.0,,202250111007
2022-11-10,園田,7,3,ハクサンゴールド,55.57672584001239,3.0,,202250111007
2022-11-10,園田,7,1,ラプンツェルムーン,51.109160158375055,4.0,,202250111007
2022-11-10,園田,7,7,ジョーパティオ,48.58306704149929,5.0,,202250111007
2022-11-10,園田,7,4,ボムブラスト,47.3762791748827,6.0,,202250111007
2022-11-10,園田,7,6,テーオープラトン,44.93802081951473,7.0,,202250111007
