date,area,race_no,umaban,horse_name,y_pred_value,y_pred_rank,odds_2,race_id
2022-11-05,阪神,10,4,ランドボルケーノ,57.1,5.0,999.0,202209050110
2022-11-05,阪神,10,5,ゴッドバンブルビー,49.3,9.0,999.0,202209050110
2022-11-05,阪神,10,6,メズメライザー,66.0,1.0,999.0,202209050110
2022-11-05,阪神,10,7,アシタバ,51.5,7.0,999.0,202209050110
2022-11-05,阪神,10,8,ウォームライト,61.1,2.0,999.0,202209050110
2022-11-05,阪神,10,9,ペプチドヤマト,58.9,4.0,999.0,202209050110
2022-11-05,阪神,10,10,アッティーヴォ,44.3,13.0,999.0,202209050110
2022-11-05,阪神,10,11,ヴァガボンド,51.7,6.0,999.0,202209050110
2022-11-05,阪神,10,12,クリノサンレオ,48.0,10.0,999.0,202209050110
2022-11-05,阪神,10,13,ジェットエンブレム,45.6,12.0,999.0,202209050110
2022-11-05,阪神,10,14,メメントモリ,34.3,15.0,999.0,202209050110
2022-11-05,阪神,10,15,カルネアサーダ,59.1,3.0,999.0,202209050110
2022-11-05,阪神,10,16,テンテキセンセキ,47.1,11.0,999.0,202209050110
2022-11-05,阪神,11,1,サツマノオンナ,51.4,7.0,52.0,202209050111
2022-11-05,阪神,11,2,ミカッテヨンデイイ,45.8,9.0,8.4,202209050111
2022-11-05,阪神,11,3,クインズエルサ,56.3,3.0,13.3,202209050111
2022-11-05,阪神,11,4,トゥーテイルズ,51.5,6.0,19.3,202209050111
2022-11-05,阪神,11,5,ブトンドール,39.9,11.0,3.6,202209050111
2022-11-05,阪神,11,6,レッドヒルシューズ,40.5,10.0,71.9,202209050111
2022-11-05,阪神,11,7,コスモフーレイ,38.6,12.0,99.7,202209050111
2022-11-05,阪神,11,8,リバーラ,53.0,5.0,144.6,202209050111
2022-11-05,阪神,11,9,サラサハウプリティ,51.1,8.0,52.4,202209050111
2022-11-05,阪神,11,10,バレリーナ,60.1,1.0,4.3,202209050111
2022-11-05,阪神,11,11,アロマデローサ,58.5,2.0,2.0,202209050111
2022-11-05,阪神,11,12,シルフィードレーヴ,53.4,4.0,43.0,202209050111
2022-11-05,阪神,12,1,ミナモトフェイス,50.5,5.0,19.6,202209050112
2022-11-05,阪神,12,2,グランデレジーナ,38.3,11.0,9.5,202209050112
2022-11-05,阪神,12,3,レディーシス,48.1,6.0,7.2,202209050112
2022-11-05,阪神,12,4,バレエマスター,55.1,4.0,41.4,202209050112
2022-11-05,阪神,12,5,アンフィニドール,47.3,7.0,9.5,202209050112
2022-11-05,阪神,12,6,デリカテス,44.2,9.0,50.3,202209050112
2022-11-05,阪神,12,7,エバーシャドネー,70.2,1.0,9.1,202209050112
2022-11-05,阪神,12,8,クリノイヴァンカ,46.8,8.0,69.0,202209050112
2022-11-05,阪神,12,9,バリコノユメ,43.2,10.0,15.6,202209050112
2022-11-05,阪神,12,10,ロックグラス,38.2,12.0,25.5,202209050112
2022-11-05,阪神,12,11,トゥデイイズザデイ,56.8,3.0,2.0,202209050112
2022-11-05,阪神,12,12,ジューンレインボー,61.4,2.0,5.0,202209050112
